,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
7351,677638,We Bare Bears: The Movie,en,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",2020-06-30,False,kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7352,665899,Topside,en,"Deep in the underbelly of New York City, a five year-old girl and her mother live among a community that has claimed the abandoned subway tunnels as their home. After a sudden police-mandated eviction, the pair are forced to flee aboveground into a brutal winter night. Determined to return home, they fight to find shelter as their world is thrown into chaos.",2022-03-25,False,mcDGQ2nBftKijYVNFcm0rWsaPiU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7353,795514,The Fallout,en,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",2021-03-17,False,y94auaBWq1E7sun3ZpvBmQfGUW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7354,196254,Barbie Mariposa & the Fairy Princess,en,"Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.",2013-08-25,False,aUVd4itaF4mDFgld99wMIihjUK7.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7355,331446,Sharknado 3: Oh Hell No!,en,"The sharks take bite out of the East Coast when the sharknado hits Washington, D.C. and Orlando, Florida.",2015-07-22,False,r8qy2CgaSjJYusWy3XkbZieK5aG.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7356,307081,Southpaw,en,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",2015-03-24,False,kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7357,13009,Zombie Strippers!,en,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.",2008-04-18,False,kugSRyrsc10vXP6mRgROpYVNCoK.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7358,922955,Prisoner of Love,en,"An 18-year-old begins dating a charming 50-year-old man who treats her to shopping sprees and fancy restaurants, creating a huge rift with her mother. Mom’s instincts prove right when the man becomes psychologically manipulative, turning the girl into an emotional prisoner in his mansiIon.",2022-01-09,False,h9yTMBkgLnarY1OLPMaQN4vcNiq.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7359,631060,Things Heard & Seen,en,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle property—and in her marriage to George.",2021-04-29,False,9tSkNmGt1K5Lgf0L0BTHHYJNz0W.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7360,312831,The Hallow,en,"Deep within the darkness of secluded forest land in rural Ireland dwells an ancient evil. Feared by the nearby superstitious villagers as cursed creatures who prey upon the lost, their secrets have been kept from civilization and remain on their hallowed ground. But when a conservationist from London moves in with his wife and infant child in order to survey the land for future construction, his actions unwittingly disturb the horde of demonic forces. Alone in a remote wilderness, he must now ensure his family's survival from their relentless attacks.",2015-11-06,False,sOT4KqFPlvxTeEwyHOcn8agJnsI.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7361,30675,Planet Hulk,en,"When the Hulk's presence on Earth becomes too great a risk, the Illuminati trick him to board a shuttle destined for a planet where he will be able to live in peace, and launch it into space. The Hulk's struggle to escape causes the shuttle to malfunction and crash land on the planet Sakaar, however, where he is sold into slavery and trained as a gladiator.",2010-02-02,False,5wCzY3sAs6zHIzzHIcTKN2g0pu8.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7362,37094,Falling Down,en,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,1993-02-26,False,7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7363,21683,Batman: Mystery of the Batwoman,en,"As if the Penguin wasn't enough to contend with, a new vigilante has surfaced in Gotham City, and her strong-arm tactics give Batman cause for concern.",2003-10-21,False,mlmhpUArJdpRPO211v3lETe3uzg.jpg,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7364,757999,Beautiful Minds,fr,"Two men, why vastly different life stories and personalities, embark on a Hearse heading south of France. During their journey, they realize that however unlikely, they're not so different in the end.",2022-01-19,False,6GhxXwWZFo47xVfzYym4zvjxtDo.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7365,381284,Hidden Figures,en,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",2016-12-10,False,9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7366,428449,A Ghost Story,en,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",2017-04-24,False,rp5JPIyZi9sMob15l46zNQLe5cO.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7367,852592,Centauro,es,"Rafa's hooked on the pure, fiery feelings he gets from speed racing, but when his kid's mom gets mixed up with drug dealers, he burns rubber to save her.",2022-06-15,False,wOx97MJOxEoR38aoya3lopyrlYC.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7368,43539,The Next Three Days,en,"A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.",2010-11-18,False,wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7369,857702,LEGO Star Wars Terrifying Tales,en,"Poe Dameron and BB-8 must face the greedy crime boss Graballa the Hutt, who has purchased Darth Vader’s castle and is renovating it into the galaxy’s first all-inclusive Sith-inspired luxury hotel.",2021-10-01,False,fYiaBZDjyXjvlY6EDZMAxIhBO1I.jpg,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7370,619297,Sweet Girl,en,"A man vows to bring justice to those responsible for his wife's death while protecting the only family he has left, his daughter.",2021-08-18,False,cP7odDzzFBD9ycxj2laTeFWGLjD.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7371,3114,The Searchers,en,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",1956-05-07,False,jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7372,12094,Jackass Number Two,en,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",2006-09-22,False,u73V8dMqUwjtPL6gWesCE7ji9GU.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,15403,Ben 10: Secret of the Omnitrix,en,"After a battle in a power plant, Ben notices something strange is happening with the omnitrix, but doesn't tell anyone. Tetrax arrives, and tells them the omnitrix is broadcasting a self destruct signal. Tetrax and Ben go to find the creator of the omnitrix to fix the omnitrix before it destroys itself and the universe along with it. Gwen stows away to help her cousin.",2007-08-10,False,aFFlwrv6jnj8LnYzxDifB5MOMpT.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7374,15947,The Three Caballeros,en,"For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a pop-up book, and a pinata, each take Donald on wild adventures through Mexico and South America.",1944-12-21,False,nMfScRxw9wVLoO7LiEjziFAKLSK.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7375,68590,Legacy of Rage,cn,"Brandon plays Brandon Ma, a regular working Joe who holds down two jobs, so he can support his girlfriend May and his dream of owning a motorcycle. Brandon's best friend is Michael, an ambitious and murderous dope peddler. Michael covets May and so he comes up with a plan that will win her for him, and solves a problem he's been having. It seems that an undercover cop named Sharky has been using his police connections to dominate the local cocaine trade, so Michael has him killed and uses Brandon as the fall guy. Brandon goes to jail, though he thinks that he will be released soon thanks to the efforts of his good buddy Michael. Eight years later Brandon finally gets out of jail and vows revenge.",1986-12-20,False,49NJow1LLJaLNTlailOU1UiNG6r.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,608,Men in Black II,en,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",2002-07-03,False,enA22EPyzc2WQ1VVyY7zxresQQr.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7377,66125,Red Dog,en,The legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,2011-08-04,False,cbLh0tVqjqcDnob7w79XkIQ7gGI.jpg,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7378,1251,Letters from Iwo Jima,en,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",2006-12-19,False,kZokxQtzMPURvijWYFuvh1fAvnv.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7379,58224,Mr. Popper's Penguins,en,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",2011-06-17,False,jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7380,739413,Mother/Android,en,"Georgia and her boyfriend Sam go on a treacherous journey to escape their country, which is caught in an unexpected war with artificial intelligence. Days away from the arrival of their first child, the couple must face No Man’s Land—a stronghold of the android uprising—in hopes of reaching safety before giving birth.",2021-12-17,False,rO3nV9d1wzHEWsC7xgwxotjZQpM.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7381,57431,The Sitter,en,"Noah, is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord.",2011-12-09,False,aL8uNRfhN4Xl0kzwk102CFGyySH.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,761053,Gabriel's Inferno: Part III,en,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,2020-11-19,False,fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7383,526811,Simple Passion,fr,"A man and a woman are brought together by chance for several months. He is younger than she is, married, Russian, officially a diplomat stationed in Paris. She is a beautiful teacher and researcher, with her feet firmly on the ground. The film follows the evolution of their love, from the beginning to end.",2021-01-14,False,ezSCLw2xy2OqL63Dx7zoHlj177v.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7384,65294,The Incredible Hulk,en,"An accidental overdose of gamma radiation causes a mutation in scientist David Banner's DNA: now whenever he becomes angry, he metamorphoses into a seven-foot-tall, 330-pound, mindless muscular green creature.",1977-11-04,False,eMdysVpG2i3PzydIqkY4jt2YUZ8.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7385,298099,Erotic Ghost Story: Perfect Match,cn,"The soon-to-be Monk Talkative does his best to understand when Fairy Yeh explains what must be done. Rabbit spirits have escaped from the heavenly garden, and must be recaptured. These bunnies can assume human female form, and gorgeous forms at that. One is played by Pang Dan, who happens to be the soon-to-be Monk Talkative's wife. Talkative finds the explanation hard to follow but decides to help.",1997-11-06,False,s8wcMzeFJadfbVt40ietjDJ6JAm.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7386,18015,Shark Attack 3: Megalodon,en,When two researchers discover a colossal shark's tooth off the Mexican coast their worst fears surface - the most menacing beast to ever rule the waters is still alive and mercilessly feeding on anything that crosses its path. Now they must hunt the fierce killer and destroy it... before there is no one left to stop it,2002-11-26,False,5jPTanuMn99GaLSSRVfaEwDVUWM.jpg,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7387,11007,Cheaper by the Dozen,en,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",2003-12-24,False,hetmSdWARqU5ljQVKWYpAoupXST.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
